name,lat,lng,category,city,country,googleMapsLink,note
妙口四神湯肉包,25.0568201,121.5097577,台式料理,台北,TW,http://maps.google.com/?cid=1270395766063355753,
秘魯烤雞 Polleria,25.0292816,121.5171978,台式料理,台北,TW,http://maps.google.com/?cid=10154907617883372629,
萬華林建發仙草冰燒仙草,25.0329804,121.501742,冰品,台北,TW,http://maps.google.com/?cid=1150036638373299967,
艋舺螺螄粉 桂林米粉,25.0367487,121.5010778,台式料理,台北,TW,http://maps.google.com/?cid=14751877856203484259,
昶鴻麵點,25.039475,121.4985906,台式料理,台北,TW,http://maps.google.com/?cid=11120410006770245609,
麻辣巴蕾,25.0148108,121.5327455,台式料理,台北,TW,http://maps.google.com/?cid=6358538269261749323,
南投市第一家蔥油餅,23.9104549,120.686777,台式料理,台中,TW,http://maps.google.com/?cid=3653717523790304987,
橋頭邊肉圓,23.9048579,120.6864818,台式小吃,台中,TW,http://maps.google.com/?cid=15483755796340523018,
黑古豆漿,23.9202673,120.6739421,台式料理,台中,TW,http://maps.google.com/?cid=4846106987776252958,
塔巴斯加麵包和披薩，周一和周二公休,23.9499731,120.6935792,麵包坊,台中,TW,http://maps.google.com/?cid=11528151374481725005,
西螺蛋餅王（創始店）,23.7998771,120.462954,台式料理,嘉義,TW,http://maps.google.com/?cid=6222637741222572672,
公舘麵店,23.7480766,120.4563732,台式料理,嘉義,TW,http://maps.google.com/?cid=4022508872030516200,
西螺街尾肉圓(永),23.8003881,120.4566088,台式小吃,嘉義,TW,http://maps.google.com/?cid=1798788779327803281,
黃家三代祖傳油蔥九層粿,23.8010602,120.4583839,台式料理,嘉義,TW,http://maps.google.com/?cid=14557786297790349349,
琴連碗粿城,23.8018092,120.46271,台式小吃,嘉義,TW,http://maps.google.com/?cid=15375519895812034345,
樂壽司 美式加州壽司,25.0478184,121.295464,壽司,桃園,TW,http://maps.google.com/?cid=5898238417091492189,
彰化涼圓 創始店-南郭路,24.0742943,120.548026,台式料理,台中,TW,http://maps.google.com/?cid=15279191446424813805,
莊手工鮮肉湯包,24.0663764,120.540426,上海料理,台中,TW,http://maps.google.com/?cid=14192255097718781668,
北辰路無名麵線糊,23.5751908,120.3028371,台式小吃,嘉義,TW,http://maps.google.com/?cid=699107045285162139,
北港橋頭肉羹（不定期休假日請見臉書公告，謝謝）,23.5664868,120.3022379,台式料理,嘉義,TW,http://maps.google.com/?cid=6773870058893667428,
福安鴨肉飯,23.5653255,120.3040702,台式料理,嘉義,TW,http://maps.google.com/?cid=12654812402584606783,
弘大一號出口,24.98858,121.559493,台式料理,台北,TW,http://maps.google.com/?cid=11004536712982991322,
公園黑乾麵,24.802662,120.980532,景點,新竹,TW,http://maps.google.com/?cid=14028272823269904482,
德龍水潤餅,24.8105822,120.9512653,台式料理,新竹,TW,http://maps.google.com/?cid=14251371588833555057,
鷹王肉圓,24.8085208,120.9337525,台式小吃,新竹,TW,http://maps.google.com/?cid=13106423825719730323,
YELO Seoul Bistro 首爾餐酒館,25.0106869,121.4615892,西式料理,台北,TW,http://maps.google.com/?cid=8358411048719599325,
山里麵｜只開六日,23.9574613,120.9698255,台式料理,台中,TW,http://maps.google.com/?cid=5303514953014358282,
飛在香菇肉羹,23.5690178,120.3048728,台式料理,嘉義,TW,http://maps.google.com/?cid=17847123087080825613,
小米蛋餅,23.9039552,120.687312,台式料理,台中,TW,http://maps.google.com/?cid=14982998530701960207,
らーめん七面鳥,24.1500979,120.6594044,拉麵,台中,TW,http://maps.google.com/?cid=10097312221492542243,
老等油飯 麵線糊,23.5671784,120.3055422,台式小吃,嘉義,TW,http://maps.google.com/?cid=2364772713360521098,
北港李記鴨肉羹,23.5689543,120.3052639,台式料理,嘉義,TW,http://maps.google.com/?cid=9437166219139666236,
茱莉金牛排餐酒館,25.022762,121.526565,西式料理,台北,TW,http://maps.google.com/?cid=15496884713712710132,
昌豐湯包,23.971751,120.9584698,上海料理,台中,TW,http://maps.google.com/?cid=16239708827693188999,
許仔豬腳麵線,25.0605114,121.5119478,台式小吃,台北,TW,http://maps.google.com/?cid=4194183315977915863,
小王煮瓜,25.0392193,121.4986043,台式料理,台北,TW,http://maps.google.com/?cid=17975734638609170553,
阿斗伯冷凍芋,24.1452633,120.6779695,台式料理,台中,TW,http://maps.google.com/?cid=15782186115877220432,
淓腸蚵麵線,25.132139,121.733211,台式小吃,基隆,TW,http://maps.google.com/?cid=2909744352736705197,
陳50年老店老牌白糖粿,22.6170809,120.2983535,台式料理,高雄,TW,http://maps.google.com/?cid=10303323703753992864,
天天饅頭,24.1421525,120.6799928,台式料理,台中,TW,http://maps.google.com/?cid=2200423796614223243,
8元肉圓 台灣小吃清蒸肉圓,22.6661995,120.2978924,台式小吃,高雄,TW,http://maps.google.com/?cid=7676662303199805277,
杰菕甜點,22.625484,120.279069,甜點,高雄,TW,http://maps.google.com/?cid=11857709329612035124,
青蛙黑蛋奶,22.9953807,120.2096655,台式料理,台南,TW,http://maps.google.com/?cid=1738431718545026236,
銀波布丁 台南安平總店,22.998191,120.1731158,甜點,台南,TW,http://maps.google.com/?cid=12007614506800463287,
方蘭川布丁 - 台南伴手禮,22.9996104,120.1520262,甜點,台南,TW,http://maps.google.com/?cid=6458675656717464823,
安平BB彈芋圓達人,23.0025149,120.1610459,台式料理,台南,TW,http://maps.google.com/?cid=16212779060914781844,
盧家麵食,22.9662185,120.1855931,台式料理,台南,TW,http://maps.google.com/?cid=5980824715619989966,
集品蝦仁飯,22.9902222,120.1950917,台式料理,台南,TW,http://maps.google.com/?cid=5086332077043825073,
鹽埕李二 現烤甜甜圈,22.6252914,120.2821702,台式料理,高雄,TW,http://maps.google.com/?cid=8988901480534761894,
旗山紅糟肉,22.8905201,120.4834912,台式料理,台南,TW,http://maps.google.com/?cid=13128664997910683290,
丹丹漢堡 林森店,22.6162763,120.3079491,台式料理,高雄,TW,http://maps.google.com/?cid=9545653484272829059,
國民特色滷味,22.6210874,120.3076023,台式料理,高雄,TW,http://maps.google.com/?cid=4009441959903609458,
金龍生煎餃,22.622191,120.319014,台式料理,高雄,TW,http://maps.google.com/?cid=1142513299566912025,
尤記珍珠肉圓,22.6175297,120.2984638,手搖/茶飲,高雄,TW,http://maps.google.com/?cid=8060513466020485605,
高雄苓雅油煎肉圓,22.617961,120.2992911,台式小吃,高雄,TW,http://maps.google.com/?cid=11088852672567790248,
鄧家粉圓,22.6362732,120.2950026,台式料理,高雄,TW,http://maps.google.com/?cid=6319178687422413953,
瑞豐夜市,22.6660714,120.2996278,景點,高雄,TW,http://maps.google.com/?cid=9192391413277455346,
臺南市台江文化中心,23.0455614,120.1875741,其他,台南,TW,http://maps.google.com/?cid=7920911595239252406,
嚴雪 雪花冰專賣店｜榴槤｜芒果｜草莓｜鬆餅｜下午茶,24.2490669,120.7190044,甜點,台中,TW,http://maps.google.com/?cid=18101549591521735674,
臺中市公有第二零售市場,24.1424184,120.678757,台式料理,台中,TW,http://maps.google.com/?cid=13623224561668156756,
東海別墅夜市,24.1814682,120.5926162,景點,台中,TW,http://maps.google.com/?cid=9939975028693642813,
豐原廟東夜市,24.2511483,120.7192722,景點,台中,TW,http://maps.google.com/?cid=10972268568929907700,
糕糕在尚韓式料理豐原店,24.2524717,120.7193437,韓式料理,台中,TW,http://maps.google.com/?cid=9956359757532708576,
台南武廟肉圓,22.9960185,120.2022298,台式小吃,台南,TW,http://maps.google.com/?cid=11038298782733184496,
東洲黑糖奶舖,22.9918623,120.2217937,手搖/茶飲,台南,TW,http://maps.google.com/?cid=2345566453026073283,
悅津鹹粥,22.9976263,120.2007187,台式小吃,台南,TW,http://maps.google.com/?cid=1994748563497969765,
國華街肉燥飯,22.9985698,120.1971971,台式小吃,台南,TW,http://maps.google.com/?cid=1985790915852828322,
榮盛點心,22.992507,120.1963607,港式/粵菜,台南,TW,http://maps.google.com/?cid=3001757988839766067,
矮仔成蝦仁飯,22.9889795,120.1952292,台式料理,台南,TW,http://maps.google.com/?cid=5228154690412140848,
無名米糕,22.9926953,120.2059917,台式小吃,台南,TW,http://maps.google.com/?cid=3482488932888708341,
安平市場,23.0013271,120.1650672,台式料理,台南,TW,http://maps.google.com/?cid=4924805930256710456,
台江國家公園,23.0022952,120.1384579,景點,台南,TW,http://maps.google.com/?cid=3580320445387321017,
台南花園夜市,23.0112387,120.2002271,景點,台南,TW,http://maps.google.com/?cid=11689104562749232220,
冰仔角,23.0134773,120.221223,冰品,台南,TW,http://maps.google.com/?cid=2960759663741053022,
冰ㄉ• かき氷 二號,22.9903399,120.2101822,冰品,台南,TW,http://maps.google.com/?cid=16005384033278745991,
南泉冰菓室,22.9984835,120.1788068,冰品,台南,TW,http://maps.google.com/?cid=9831577822627064627,
淨水池-櫻花在這裡 (山上花園水道博物館),23.0865241,120.3605119,景點,台南,TW,http://maps.google.com/?cid=16269223289459087427,
國立臺灣歷史博物館,23.0579365,120.2351629,景點,台南,TW,http://maps.google.com/?cid=6712677552089154001,
